Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Performance_Category,Study_Efficiency,Engagement_Score,Sleep_Study_Ratio,Support_Score,Academic_Readiness
16,61,2,1,1,7.0,81,0,1,2,1,1,0,1,1,0,0,0,1,Low,4.764705882352941,9.76,0.4117647058823529,1.25,0.3990000000000001
23,87,2,1,0,5.0,96,1,1,2,1,1,0,2,3,0,1,1,1,High,4.0,20.01,0.20833333333333334,1.25,0.609
33,93,2,1,0,7.0,96,1,1,1,0,2,0,2,1,0,2,1,1,High,2.823529411764706,30.69,0.20588235294117646,1.0,0.5715
19,97,2,1,0,5.0,78,0,1,2,0,1,0,2,3,0,0,0,0,High,3.9,18.43,0.25,1.0,0.38700000000000007
24,95,2,1,0,7.0,66,0,1,2,2,2,0,0,3,0,0,0,0,High,2.64,22.8,0.28,1.5,0.339
19,73,1,1,1,6.0,64,0,1,4,1,1,0,2,5,1,1,0,1,Low,3.2,13.87,0.3,1.0,0.406
32,83,2,1,1,10.0,68,1,0,3,0,1,1,2,4,0,0,1,1,High,2.0606060606060606,26.56,0.30303030303030304,0.75,0.5345
10,63,2,1,0,9.0,59,0,1,0,1,2,0,2,5,0,2,1,0,Low,5.363636363636363,6.3,0.8181818181818182,1.25,0.236
21,70,1,1,1,7.0,83,1,1,1,1,1,0,1,3,0,0,2,0,Low,3.772727272727273,14.7,0.3181818181818182,1.0,0.5195
297,64,1,0,0,9.0,76,0,1,1,0,1,1,2,1,0,0,0,1,Low,0.2550335570469799,190.08,0.030201342281879196,0.5,0.3415
5,73,2,0,1,6.0,89,2,1,1,1,1,0,1,2,0,0,0,0,Low,14.833333333333334,3.65,1.0,1.0,0.6935
22,95,2,0,0,5.0,55,1,1,2,2,2,0,1,0,1,1,0,1,Medium,2.391304347826087,20.9,0.21739130434782608,1.25,0.445
21,74,1,0,1,8.0,70,1,1,1,1,1,0,1,3,0,2,2,0,Low,3.1818181818181817,15.54,0.36363636363636365,0.75,0.4674999999999999
18,82,2,1,1,8.0,62,2,1,3,0,1,1,1,4,0,0,0,1,Medium,3.263157894736842,14.76,0.42105263157894735,1.0,0.6605000000000001
19,77,2,1,1,6.0,77,2,1,1,0,2,1,1,3,0,1,0,1,Medium,3.85,14.63,0.3,1.0,0.6455000000000001
39,78,1,1,0,6.0,73,1,1,0,0,1,0,2,2,0,1,2,0,High,1.825,30.42,0.15,0.75,0.44199999999999995
18,99,1,1,1,8.0,72,1,1,4,0,1,0,1,4,0,0,0,1,High,3.789473684210526,17.82,0.42105263157894735,0.75,0.588
23,72,0,1,1,4.0,66,0,0,3,0,1,1,2,4,0,2,0,1,Low,2.75,16.56,0.16666666666666666,0.25,0.3765
16,85,0,2,1,8.0,86,0,1,2,2,1,1,1,4,0,0,0,1,Medium,5.0588235294117645,13.6,0.47058823529411764,1.25,0.41900000000000004
22,77,1,1,1,7.0,74,2,1,2,0,0,1,0,4,0,1,0,0,Medium,3.217391304347826,16.94,0.30434782608695654,0.75,0.6709999999999999
19,62,2,0,1,8.0,60,1,1,1,0,1,0,2,2,0,1,2,1,Low,3.0,11.78,0.4,0.75,0.4275
18,80,0,0,1,8.0,77,1,1,1,0,2,0,0,2,0,1,0,1,Low,4.052631578947368,14.4,0.42105263157894735,0.25,0.49550000000000005
31,93,2,1,0,6.0,80,1,1,3,1,1,0,1,2,0,0,0,0,High,2.5,28.83,0.1875,1.25,0.5825
27,64,1,1,0,5.0,51,2,1,1,0,2,0,0,3,0,0,0,1,Low,1.8214285714285714,17.28,0.17857142857142858,0.75,0.5415
21,63,2,0,1,9.0,60,1,1,2,1,1,0,0,2,0,2,0,0,Low,2.727272727272727,13.23,0.4090909090909091,1.0,0.465
6,66,2,1,1,7.0,62,0,1,2,0,1,0,1,4,0,2,0,0,Low,8.857142857142858,3.96,1.0,1.0,0.323
18,91,2,2,1,7.0,62,1,1,3,0,1,1,2,3,0,0,0,0,High,3.263157894736842,16.38,0.3684210526315789,1.25,0.5105
36,89,2,0,1,8.0,62,0,1,2,0,2,1,0,3,0,1,1,0,High,1.6756756756756757,32.04,0.21621621621621623,0.75,0.323
19,83,2,2,0,6.0,64,1,1,0,1,1,1,0,5,0,2,0,1,Medium,3.2,15.77,0.3,1.5,0.406
27,79,0,2,1,8.0,63,2,1,2,0,1,0,0,5,0,1,1,1,Medium,2.25,21.33,0.2857142857142857,0.75,0.627
29,96,1,2,0,8.0,94,2,0,2,0,2,0,0,4,0,0,0,0,High,3.1333333333333333,27.84,0.26666666666666666,0.75,0.7509999999999999
21,91,1,2,1,9.0,66,0,1,3,0,1,0,1,4,0,1,1,1,High,3.0,19.11,0.4090909090909091,1.0,0.3765
15,92,2,0,1,9.0,67,0,1,1,2,2,0,2,2,0,2,0,0,Medium,4.1875,13.8,0.5625,1.25,0.3055
5,93,0,0,0,7.0,63,1,1,2,1,2,0,1,3,0,2,0,0,Low,10.5,4.65,1.1666666666666667,0.5,0.47700000000000004
24,86,0,0,1,8.0,98,1,1,2,2,1,0,2,5,0,2,2,0,High,3.92,20.64,0.32,0.75,0.617
15,78,2,0,1,7.0,77,0,1,0,2,1,0,1,3,0,1,0,0,Low,4.8125,11.7,0.4375,1.25,0.30800000000000005
21,95,2,1,1,7.0,81,1,1,0,1,1,0,1,3,0,0,0,0,High,3.6818181818181817,19.95,0.3181818181818182,1.25,0.4740000000000001
13,97,2,2,1,5.0,87,0,1,1,1,2,0,1,2,0,2,0,1,High,6.214285714285714,12.61,0.35714285714285715,1.5,0.3855
18,61,0,1,1,7.0,67,1,1,5,2,2,0,2,2,0,2,0,0,Low,3.526315789473684,10.98,0.3684210526315789,1.0,0.6055
20,62,1,1,0,4.0,98,2,1,1,2,0,0,0,4,0,0,0,0,Low,4.666666666666667,12.4,0.19047619047619047,1.25,0.7294999999999999
22,98,1,1,0,7.0,58,1,1,0,1,1,1,1,3,0,0,0,0,High,2.5217391304347827,21.56,0.30434782608695654,1.0,0.382
13,71,0,0,0,9.0,73,0,1,1,2,2,1,1,3,0,0,1,0,Low,5.214285714285714,9.23,0.6428571428571429,0.75,0.32949999999999996
27,95,1,1,1,8.0,57,2,1,1,1,0,1,2,3,0,0,1,1,High,2.0357142857142856,25.65,0.2857142857142857,1.0,0.5655
16,76,1,1,0,7.0,90,1,1,0,0,1,0,1,3,0,2,1,0,Low,5.294117647058823,12.16,0.4117647058823529,0.75,0.51
10,65,0,2,0,7.0,55,1,1,0,0,2,0,1,3,0,0,0,1,Low,5.0,6.5,0.6363636363636364,0.75,0.37
19,63,1,1,1,6.0,78,0,1,3,1,1,0,1,2,1,1,0,0,Low,3.9,11.97,0.3,1.0,0.42450000000000004
20,66,1,1,1,6.0,55,0,1,1,2,2,0,0,3,0,2,1,1,Low,2.619047619047619,13.2,0.2857142857142857,1.25,0.2575
21,70,0,0,0,8.0,73,0,1,0,2,1,0,1,4,0,1,0,0,Low,3.3181818181818183,14.7,0.36363636363636365,0.75,0.292
28,80,2,2,0,5.0,64,1,1,1,0,1,1,1,2,0,2,1,1,High,2.206896551724138,22.4,0.1724137931034483,1.25,0.4435
19,88,2,1,1,5.0,95,1,1,1,1,2,0,1,3,0,0,0,0,High,4.75,16.72,0.25,1.25,0.5675
19,99,2,2,1,8.0,53,1,1,1,1,1,1,1,4,0,1,0,0,High,2.65,18.81,0.4,1.5,0.39949999999999997
13,78,1,2,0,7.0,82,2,1,0,0,2,0,1,2,0,1,1,1,Low,5.857142857142857,10.14,0.5,1.0,0.628
25,81,2,1,1,7.0,85,2,1,3,1,1,0,0,1,0,2,1,1,High,3.269230769230769,20.25,0.2692307692307692,1.25,0.7525
21,81,2,1,1,7.0,94,1,1,3,1,1,0,1,1,0,2,1,0,High,4.2727272727272725,17.01,0.3181818181818182,1.25,0.6385000000000001
17,82,1,0,0,10.0,94,1,1,1,2,2,1,1,3,0,0,1,1,Low,5.222222222222222,13.94,0.5555555555555556,1.0,0.5635
9,81,1,1,1,7.0,99,1,1,2,0,1,0,1,3,0,0,1,1,Low,9.9,7.29,0.7,0.75,0.621
29,60,0,2,0,7.0,63,1,1,0,0,1,0,0,4,0,2,0,0,Low,2.1,17.4,0.23333333333333334,0.75,0.402
13,60,2,0,0,10.0,64,0,1,1,1,1,0,1,4,0,1,2,0,Low,4.571428571428571,7.8,0.7142857142857143,1.0,0.2935
16,64,1,2,1,7.0,70,1,1,5,0,0,0,2,4,0,0,1,0,Low,4.117647058823529,10.24,0.4117647058823529,1.0,0.6174999999999999
22,64,2,1,1,10.0,77,1,1,1,0,2,0,2,3,0,0,1,0,Low,3.347826086956522,14.08,0.43478260869565216,1.0,0.49550000000000005
13,88,1,1,1,4.0,68,2,1,1,2,1,0,2,2,0,0,0,1,Medium,4.857142857142857,11.44,0.2857142857142857,1.25,0.6095
11,68,2,1,1,5.0,87,1,1,1,0,1,0,2,4,1,0,2,0,Low,7.25,7.48,0.4166666666666667,1.0,0.5355
7,96,2,0,0,6.0,50,1,1,1,2,1,1,0,3,0,1,0,0,Low,6.25,6.72,0.75,1.25,0.38749999999999996
24,97,2,1,1,8.0,51,1,1,3,0,1,0,1,2,0,2,0,1,High,2.04,23.28,0.32,1.0,0.46649999999999997
17,99,1,1,0,10.0,86,0,1,1,1,1,1,2,2,0,1,0,0,High,4.777777777777778,16.83,0.5555555555555556,1.0,0.3815
38,98,0,1,0,6.0,94,1,1,2,0,0,0,0,4,0,2,0,1,High,2.41025641025641,37.24,0.15384615384615385,0.5,0.601
14,71,2,1,1,8.0,89,1,1,0,1,1,0,1,3,0,2,0,1,Low,5.933333333333334,9.94,0.5333333333333333,1.25,0.506
14,80,2,1,0,10.0,56,0,1,1,0,1,0,2,3,0,2,1,1,Low,3.7333333333333334,11.2,0.6666666666666666,1.0,0.2615
17,67,1,1,0,9.0,97,1,1,1,1,0,0,1,3,0,2,1,1,Low,5.388888888888889,11.39,0.5,1.0,0.5755
21,92,2,0,0,6.0,76,0,1,2,0,1,0,2,5,0,1,0,0,High,3.4545454545454546,19.32,0.2727272727272727,0.75,0.37900000000000006
17,96,1,2,1,8.0,87,1,1,0,1,1,1,2,5,0,0,1,0,High,4.833333333333333,16.32,0.4444444444444444,1.25,0.498
24,94,0,1,0,8.0,60,0,1,0,1,1,0,1,3,0,0,0,0,Medium,2.4,22.56,0.32,0.75,0.24
14,77,1,1,1,6.0,77,0,1,1,0,2,1,1,2,0,1,0,0,Low,5.133333333333334,10.78,0.4,0.75,0.34550000000000003
12,90,1,2,0,8.0,67,0,1,2,0,0,0,1,3,0,0,0,1,Medium,5.153846153846154,10.8,0.6153846153846154,1.0,0.343
9,64,1,2,1,6.0,99,1,1,6,0,2,0,2,6,1,0,1,0,Low,9.9,5.76,0.6,1.0,0.771
7,62,2,1,1,7.0,74,1,1,3,1,1,0,1,3,0,2,0,1,Low,9.25,4.34,0.875,1.25,0.5585
17,90,0,2,1,5.0,88,0,1,1,1,1,0,0,1,0,1,0,1,Medium,4.888888888888889,15.3,0.2777777777777778,1.0,0.3895
18,77,2,1,1,4.0,80,1,1,1,1,0,1,0,2,0,1,0,0,Low,4.2105263157894735,13.86,0.21052631578947367,1.25,0.5075000000000001
16,100,2,2,1,7.0,55,2,1,1,0,1,0,0,2,1,1,1,0,Medium,3.235294117647059,16.0,0.4117647058823529,1.25,0.5575
27,64,1,1,1,7.0,77,2,1,3,2,1,0,1,4,0,0,1,0,Medium,2.75,17.28,0.25,1.25,0.7205000000000001
27,94,1,0,0,5.0,77,1,1,0,1,2,0,2,2,0,1,0,1,High,2.75,25.38,0.17857142857142858,0.75,0.4580000000000001
18,79,1,2,1,8.0,86,1,1,3,0,0,0,1,4,0,1,0,1,Medium,4.526315789473684,14.22,0.42105263157894735,1.0,0.6065
9,93,2,0,1,7.0,66,1,1,0,0,0,1,1,2,0,1,1,0,Low,6.6,8.37,0.7,0.75,0.41400000000000003
17,93,0,1,0,8.0,93,0,1,0,0,1,0,0,3,0,1,1,0,Low,5.166666666666667,15.81,0.4444444444444444,0.5,0.37200000000000005
16,97,1,0,1,8.0,81,2,1,0,2,2,1,2,2,0,0,0,0,High,4.764705882352941,15.52,0.47058823529411764,1.0,0.6240000000000001
16,72,0,1,0,9.0,52,1,1,1,1,2,0,0,1,1,1,1,1,Low,3.0588235294117645,11.52,0.5294117647058824,0.75,0.39549999999999996
16,98,1,1,1,8.0,85,0,1,0,0,2,0,2,2,0,1,2,0,Medium,5.0,15.68,0.47058823529411764,0.75,0.34
16,66,1,1,1,7.0,95,0,1,1,1,1,0,2,4,0,1,0,0,Low,5.588235294117647,10.56,0.4117647058823529,1.0,0.4175
18,63,2,2,1,7.0,84,1,1,1,1,2,0,1,2,0,0,0,1,Low,4.421052631578948,11.34,0.3684210526315789,1.5,0.5235
16,77,1,0,0,10.0,69,1,1,1,1,1,1,1,3,0,0,0,1,Low,4.0588235294117645,12.32,0.5882352941176471,0.75,0.4634999999999999
21,93,1,2,0,8.0,80,1,1,0,2,2,0,2,1,0,1,1,1,High,3.6363636363636362,19.53,0.36363636363636365,1.5,0.4700000000000001
22,79,2,0,0,7.0,59,1,1,0,1,1,0,2,3,0,1,0,0,Low,2.5652173913043477,17.38,0.30434782608695654,1.0,0.386
15,93,1,0,1,7.0,80,0,1,0,0,1,0,2,3,0,0,0,1,Low,5.0,13.95,0.4375,0.5,0.32000000000000006
28,89,1,1,0,6.0,75,1,1,1,0,0,1,0,3,0,0,1,0,Medium,2.586206896551724,24.92,0.20689655172413793,0.75,0.48750000000000004
14,68,2,2,0,5.0,51,2,1,1,2,1,0,1,5,1,0,1,0,Low,3.4,9.52,0.3333333333333333,1.75,0.5415
10,98,1,0,1,10.0,66,0,1,1,0,2,0,0,2,0,1,0,1,Low,6.0,9.8,0.9090909090909091,0.5,0.3015
22,62,0,1,0,8.0,60,0,0,0,1,2,0,2,2,0,1,0,0,Low,2.608695652173913,13.64,0.34782608695652173,0.5,0.24
15,96,1,0,0,5.0,70,2,1,4,0,2,1,2,3,0,1,0,0,High,4.375,14.4,0.3125,0.5,0.73
22,72,1,2,1,7.0,62,0,1,5,2,1,1,1,2,0,1,1,1,Medium,2.6956521739130435,15.84,0.30434782608695654,1.5,0.4355
6,80,1,1,1,9.0,92,0,1,5,0,1,0,1,2,0,2,1,0,Low,13.142857142857142,4.8,1.2857142857142858,0.75,0.5555000000000001
28,77,2,1,0,6.0,85,2,1,0,0,1,0,0,1,0,2,0,1,Medium,2.9310344827586206,21.56,0.20689655172413793,1.0,0.64
24,67,1,2,1,6.0,87,0,1,0,1,1,0,2,4,0,1,0,0,Medium,3.48,16.08,0.24,1.25,0.34800000000000003
11,74,2,1,0,8.0,68,0,1,0,1,1,0,2,3,0,0,1,0,Low,5.666666666666667,8.14,0.6666666666666666,1.25,0.272
11,68,0,2,1,8.0,50,0,1,2,0,2,1,2,4,0,0,0,1,Low,4.166666666666667,7.48,0.6666666666666666,0.75,0.275
30,68,2,2,1,6.0,61,2,1,1,1,1,0,2,3,0,2,0,1,High,1.967741935483871,20.4,0.1935483870967742,1.5,0.5815
16,67,2,1,1,6.0,88,1,1,0,2,0,0,1,3,0,1,0,0,Low,5.176470588235294,10.72,0.35294117647058826,1.5,0.502
15,80,2,1,0,8.0,80,1,1,1,0,1,0,1,4,0,0,1,1,Low,5.0,12.0,0.5,1.0,0.5075000000000001
6,92,1,1,1,5.0,77,1,1,1,0,2,0,2,4,0,0,0,0,Low,11.0,5.52,0.7142857142857143,0.75,0.49550000000000005
18,83,1,2,1,6.0,64,0,0,1,1,2,1,0,3,0,0,0,1,Low,3.3684210526315788,14.94,0.3157894736842105,1.0,0.2935
19,96,1,1,1,7.0,54,2,1,1,0,1,0,1,3,0,1,0,0,Medium,2.7,18.24,0.35,0.75,0.5535
24,85,2,2,0,8.0,89,1,1,1,0,1,0,1,3,0,0,1,1,High,3.56,20.4,0.32,1.25,0.5435
12,88,2,1,0,6.0,52,0,0,1,1,2,0,0,1,0,0,0,0,Low,4.0,10.56,0.46153846153846156,1.0,0.24550000000000002
11,87,0,1,0,8.0,53,2,1,1,1,1,0,2,3,0,0,0,1,Low,4.416666666666667,9.57,0.6666666666666666,0.75,0.5495
23,78,2,0,0,9.0,65,2,1,1,0,2,0,1,2,1,1,2,1,Low,2.7083333333333335,17.94,0.375,0.75,0.5975
26,88,2,1,1,6.0,79,1,1,1,0,2,0,1,4,0,0,2,0,High,2.925925925925926,22.88,0.2222222222222222,1.0,0.5035000000000001
11,63,1,1,1,10.0,100,2,1,0,1,1,0,1,3,0,0,2,1,Low,8.333333333333334,6.93,0.8333333333333334,1.0,0.7
26,94,0,0,1,9.0,55,0,1,2,2,1,0,1,3,0,0,0,0,Medium,2.037037037037037,24.44,0.3333333333333333,0.75,0.29500000000000004
20,91,2,1,0,7.0,74,1,1,1,1,1,0,1,4,0,0,1,0,Medium,3.5238095238095237,18.2,0.3333333333333333,1.25,0.48349999999999993
27,70,1,1,0,7.0,80,0,1,1,0,1,0,1,3,0,0,0,1,Low,2.857142857142857,18.9,0.25,0.75,0.35750000000000004
20,91,2,1,0,6.0,91,1,1,3,2,2,0,1,2,0,0,0,0,High,4.333333333333333,18.2,0.2857142857142857,1.5,0.6265000000000001
5,61,1,1,0,9.0,84,2,1,1,1,1,0,1,3,0,1,0,0,Low,14.0,3.05,1.5,1.0,0.6735
19,69,0,0,0,7.0,90,1,1,0,0,1,0,1,1,0,1,0,0,Low,4.5,13.11,0.35,0.25,0.51
26,63,1,1,1,5.0,76,1,1,3,1,2,0,1,5,1,0,0,1,Low,2.814814814814815,16.38,0.18518518518518517,1.0,0.5665
15,91,1,2,1,4.0,72,0,1,1,2,2,1,1,2,0,0,0,0,Medium,4.5,13.65,0.25,1.5,0.32549999999999996
18,90,2,1,0,7.0,81,1,1,2,1,0,0,0,3,0,2,1,0,Medium,4.2631578947368425,16.2,0.3684210526315789,1.25,0.549
19,93,1,2,0,7.0,95,0,1,3,1,1,1,0,3,0,0,0,1,High,4.75,17.67,0.35,1.25,0.4925
3,60,1,0,1,6.0,78,0,1,1,0,1,0,2,1,0,2,0,1,Low,19.5,1.8,1.5,0.5,0.34950000000000003
30,80,2,2,0,5.0,80,1,1,0,0,1,1,2,4,0,2,0,1,High,2.5806451612903225,24.0,0.16129032258064516,1.25,0.4700000000000001
15,88,0,1,1,4.0,67,1,1,1,1,2,1,2,4,0,0,2,1,Low,4.1875,13.2,0.25,0.75,0.4555
23,66,1,1,1,6.0,80,1,1,1,1,1,0,2,3,0,1,0,1,Low,3.3333333333333335,15.18,0.25,1.0,0.5075000000000001
19,86,1,1,0,6.0,81,1,1,3,1,2,0,1,3,0,1,0,0,High,4.05,16.34,0.3,1.0,0.5865
28,63,1,1,0,8.0,88,1,1,2,0,2,0,2,2,0,0,0,0,Medium,3.0344827586206895,17.64,0.27586206896551724,0.75,0.577
22,67,1,1,1,7.0,79,1,1,1,1,0,1,1,3,0,1,1,1,Low,3.4347826086956523,14.74,0.30434782608695654,1.0,0.5035000000000001
19,79,1,1,1,9.0,60,0,1,1,0,1,0,1,3,1,0,0,1,Low,3.0,15.01,0.45,0.75,0.27749999999999997
15,86,2,0,0,8.0,79,1,1,3,0,1,0,2,3,0,1,0,1,Medium,4.9375,12.9,0.5,0.75,0.5785
25,66,0,1,1,8.0,65,1,1,0,1,1,0,2,3,1,0,0,0,Low,2.5,16.5,0.3076923076923077,0.75,0.41000000000000003
9,67,1,2,1,8.0,54,1,1,3,1,2,1,2,5,0,1,1,0,Low,5.4,6.03,0.8,1.25,0.4785
24,68,1,1,1,5.0,91,2,1,1,2,1,0,0,4,0,1,0,1,Medium,3.64,16.32,0.2,1.25,0.7015
13,70,1,1,1,6.0,53,1,1,2,0,1,0,0,0,1,1,1,1,Low,3.7857142857142856,9.1,0.42857142857142855,0.75,0.437
28,69,1,1,0,10.0,82,2,1,0,1,1,1,1,2,0,0,0,1,Medium,2.8275862068965516,19.32,0.3448275862068966,1.0,0.628
21,76,0,0,1,4.0,99,2,1,0,0,0,0,2,3,0,1,2,0,Low,4.5,15.96,0.18181818181818182,0.25,0.696
24,86,2,0,1,7.0,54,1,1,0,0,2,0,1,2,0,1,0,0,Medium,2.16,20.64,0.28,0.75,0.366
20,78,1,0,0,8.0,61,1,1,0,1,1,0,1,2,1,0,1,1,Low,2.9047619047619047,15.6,0.38095238095238093,0.75,0.394
9,91,1,0,0,4.0,88,0,1,2,1,1,0,1,4,1,2,0,1,Low,8.8,8.19,0.4,0.75,0.42700000000000005
15,89,1,1,1,6.0,55,2,1,1,0,1,1,2,3,0,0,0,0,Low,3.4375,13.35,0.375,0.75,0.5575
24,65,1,1,1,10.0,92,0,1,3,1,2,0,1,4,0,0,0,0,Medium,3.68,15.6,0.4,1.0,0.48050000000000004
21,62,0,2,1,7.0,50,0,0,1,2,1,0,0,2,0,0,1,1,Low,2.272727272727273,13.02,0.3181818181818182,1.0,0.23750000000000002
27,95,0,2,1,6.0,94,2,1,2,1,1,0,1,4,0,2,2,1,High,3.357142857142857,25.65,0.21428571428571427,1.0,0.7509999999999999
22,63,0,0,1,7.0,53,1,1,1,2,1,0,1,4,0,0,0,0,Low,2.3043478260869565,13.86,0.30434782608695654,0.75,0.39949999999999997
14,66,0,1,1,6.0,96,0,1,0,2,1,0,0,3,0,1,1,0,Low,6.4,9.24,0.4,1.0,0.384
15,61,1,1,0,10.0,93,2,1,0,1,2,0,1,4,0,0,0,0,Low,5.8125,9.15,0.625,1.0,0.672
21,85,1,0,0,6.0,77,1,1,2,0,1,0,1,3,0,1,2,0,Low,3.5,17.85,0.2727272727272727,0.5,0.533
6,83,1,1,0,6.0,89,1,1,1,0,1,0,2,4,0,2,0,1,Low,12.714285714285714,4.98,0.8571428571428571,0.75,0.5435
30,99,0,1,0,5.0,54,1,1,0,1,1,1,2,3,0,2,0,0,High,1.7419354838709677,29.7,0.16129032258064516,0.75,0.366
23,95,2,1,0,7.0,57,1,1,1,0,1,1,1,2,0,0,0,1,High,2.375,21.85,0.2916666666666667,1.0,0.4155
27,76,2,2,1,7.0,68,1,1,1,1,1,0,1,3,0,2,1,1,High,2.4285714285714284,20.52,0.25,1.5,0.4595
11,75,2,2,1,9.0,77,1,0,1,2,2,1,1,2,1,1,1,0,Low,6.416666666666667,8.25,0.75,1.5,0.49550000000000005
27,72,1,2,0,5.0,93,0,1,1,2,1,0,2,2,0,1,0,0,High,3.3214285714285716,19.44,0.17857142857142858,1.5,0.40950000000000003
33,66,1,1,0,8.0,77,1,1,2,1,0,0,1,3,0,0,0,0,Medium,2.264705882352941,21.78,0.23529411764705882,1.0,0.533
12,66,0,2,1,7.0,83,1,0,1,1,1,0,1,3,0,0,0,0,Low,6.384615384615385,7.92,0.5384615384615384,0.75,0.5195
25,65,2,1,1,4.0,84,2,1,1,2,1,0,2,2,0,0,0,0,Medium,3.230769230769231,16.25,0.15384615384615385,1.5,0.6735
20,65,0,1,0,6.0,94,1,1,1,0,2,0,2,2,0,2,0,1,Low,4.476190476190476,13.0,0.2857142857142857,0.5,0.5635
11,70,1,2,1,6.0,89,0,1,2,1,1,0,2,4,0,0,0,1,Low,7.416666666666667,7.7,0.5,1.25,0.43100000000000005
23,72,1,2,1,10.0,99,1,1,2,1,2,1,1,4,0,2,0,1,High,4.125,16.56,0.4166666666666667,1.25,0.621
25,98,1,2,1,8.0,51,1,1,0,1,1,1,2,2,0,1,1,1,High,1.9615384615384615,24.5,0.3076923076923077,1.25,0.354
16,83,1,1,1,7.0,60,1,1,0,2,1,0,2,1,0,1,1,1,Low,3.5294117647058822,13.28,0.4117647058823529,1.25,0.39
27,100,0,1,1,4.0,97,0,1,4,0,2,0,2,3,0,0,0,1,High,3.4642857142857144,27.0,0.14285714285714285,0.5,0.538
10,75,1,1,1,4.0,90,1,1,3,1,2,0,2,3,1,2,1,0,Low,8.181818181818182,7.5,0.36363636363636365,1.0,0.6225
11,78,2,2,0,8.0,63,0,1,1,0,1,0,1,3,0,0,0,1,Low,5.25,8.58,0.6666666666666666,1.25,0.2895
21,73,2,1,1,8.0,99,1,1,1,1,2,0,2,4,0,1,1,0,Medium,4.5,15.33,0.36363636363636365,1.25,0.5835
20,67,1,1,0,6.0,93,0,0,1,0,1,0,0,3,1,1,0,0,Low,4.428571428571429,13.4,0.2857142857142857,0.5,0.40950000000000003
16,66,1,1,1,7.0,53,2,1,2,1,1,0,0,2,0,2,1,0,Low,3.1176470588235294,10.56,0.4117647058823529,1.0,0.587
25,98,0,0,1,7.0,91,1,1,2,0,0,0,2,3,0,2,0,1,High,3.5,24.5,0.2692307692307692,0.25,0.589
23,99,1,2,0,7.0,89,2,1,1,1,1,0,1,3,0,0,0,1,High,3.7083333333333335,22.77,0.2916666666666667,1.25,0.6935
25,62,1,0,0,6.0,61,2,1,1,1,1,0,2,4,0,2,1,1,Low,2.3461538461538463,15.5,0.23076923076923078,0.75,0.5815
19,66,1,1,0,8.0,83,1,1,2,1,2,0,1,3,0,0,0,1,Low,4.15,12.54,0.4,1.0,0.5569999999999999
24,77,2,2,1,9.0,99,1,1,1,0,1,0,2,1,0,0,0,0,High,3.96,18.48,0.36,1.25,0.5835
17,67,1,1,1,6.0,84,2,1,1,2,2,0,1,3,0,2,1,1,Low,4.666666666666667,11.39,0.3333333333333333,1.25,0.6735
32,75,0,2,0,5.0,91,0,1,1,2,1,0,2,2,0,1,1,1,High,2.757575757575758,24.0,0.15151515151515152,1.25,0.4015
15,65,1,2,1,6.0,55,0,1,2,1,1,1,2,3,0,0,0,1,Low,3.4375,9.75,0.375,1.25,0.29500000000000004
33,78,0,1,0,7.0,86,1,1,1,0,2,0,2,4,0,0,0,0,Medium,2.5294117647058822,25.74,0.20588235294117646,0.5,0.5315
20,71,2,1,1,8.0,60,0,1,0,1,1,0,1,2,0,0,0,0,Low,2.857142857142857,14.2,0.38095238095238093,1.25,0.24
12,74,0,1,0,8.0,54,1,1,2,1,1,1,2,5,0,2,1,1,Low,4.153846153846154,8.88,0.6153846153846154,0.75,0.441
28,64,1,1,0,8.0,78,0,1,2,1,1,1,0,3,0,2,0,0,Low,2.689655172413793,17.92,0.27586206896551724,1.0,0.38700000000000007
21,77,1,1,1,8.0,88,0,1,2,2,1,1,2,1,0,1,1,1,Medium,4.0,16.17,0.36363636363636365,1.25,0.42700000000000005
25,99,1,1,1,7.0,77,1,1,0,2,2,0,1,3,0,0,0,0,High,2.9615384615384617,24.75,0.2692307692307692,1.25,0.4580000000000001
27,73,0,0,0,9.0,97,1,1,2,1,2,0,1,1,0,0,0,1,Medium,3.4642857142857144,19.71,0.32142857142857145,0.5,0.613
22,95,1,1,0,7.0,85,1,1,0,1,1,1,2,4,0,1,0,0,High,3.6956521739130435,20.9,0.30434782608695654,1.0,0.49
16,94,0,0,1,8.0,56,0,1,2,0,2,0,2,2,0,1,0,1,Low,3.2941176470588234,15.04,0.47058823529411764,0.25,0.29900000000000004
26,98,1,0,1,7.0,97,1,1,2,0,1,0,1,2,1,2,1,0,High,3.5925925925925926,25.48,0.25925925925925924,0.5,0.613
20,92,2,1,1,7.0,58,0,1,2,0,0,0,1,4,0,2,0,1,High,2.761904761904762,18.4,0.3333333333333333,1.0,0.307
24,86,1,1,1,7.0,88,1,1,1,0,1,0,1,3,0,0,2,0,Medium,3.52,20.64,0.28,0.75,0.5395
7,94,1,0,1,9.0,57,2,1,2,1,1,0,0,3,0,2,0,1,Low,7.125,6.58,1.125,0.75,0.603
